R=70001, TT=RebTrOw, NTX=20, TB=1748794445.13s, D=0.24s
R=78558, TT=RebTrOw, NTX=20, TB=1748813726.67s, D=0.23s
R=78558, TT=RebCr, NTX=62, TB=1748813726.89s, D=0.35s
R=78559, TT=RebTrOw, NTX=20, TB=1748813728.84s, D=0.18s
R=78559, TT=RebCr, NTX=70, TB=1748813729.02s, D=0.29s
R=78560, TT=RebTrOw, NTX=20, TB=1748813730.89s, D=0.16s
R=78560, TT=RebCr, NTX=63, TB=1748813731.06s, D=0.31s
R=78561, TT=RebTrOw, NTX=20, TB=1748813733.35s, D=0.24s
R=78561, TT=RebCr, NTX=65, TB=1748813733.59s, D=0.34s
R=78562, TT=RebTrOw, NTX=20, TB=1748813735.67s, D=0.25s
R=78562, TT=RebCr, NTX=48, TB=1748813735.92s, D=0.30s
R=78563, TT=RebTrOw, NTX=20, TB=1748813737.81s, D=0.17s
R=78563, TT=RebCr, NTX=64, TB=1748813737.98s, D=0.35s
R=78564, TT=RebTrOw, NTX=20, TB=1748813740.14s, D=0.21s
R=78564, TT=RebCr, NTX=61, TB=1748813740.35s, D=0.36s
R=78565, TT=RebTrOw, NTX=20, TB=1748813742.55s, D=0.25s
R=78565, TT=RebCr, NTX=66, TB=1748813742.79s, D=0.35s
R=78566, TT=RebTrOw, NTX=20, TB=1748813744.79s, D=0.24s
R=78566, TT=RebCr, NTX=67, TB=1748813745.03s, D=0.33s
R=78567, TT=RebTrOw, NTX=20, TB=1748813746.98s, D=0.22s
R=78567, TT=RebCr, NTX=58, TB=1748813747.21s, D=0.37s
R=78568, TT=RebTrOw, NTX=20, TB=1748813749.22s, D=0.20s
R=78568, TT=RebCr, NTX=55, TB=1748813749.43s, D=0.37s
R=78569, TT=RebTrOw, NTX=20, TB=1748813751.41s, D=0.19s
R=78569, TT=RebCr, NTX=61, TB=1748813751.60s, D=0.32s
R=78570, TT=RebTrOw, NTX=20, TB=1748813753.76s, D=0.27s
R=78570, TT=RebCr, NTX=59, TB=1748813754.04s, D=0.34s
R=78571, TT=RebTrOw, NTX=20, TB=1748813755.96s, D=0.37s
R=78571, TT=RebCr, NTX=56, TB=1748813756.33s, D=0.36s
R=78572, TT=RebTrOw, NTX=20, TB=1748813758.33s, D=0.24s
R=78572, TT=RebCr, NTX=58, TB=1748813758.57s, D=0.32s
R=78573, TT=RebTrOw, NTX=20, TB=1748813760.45s, D=0.18s
R=78573, TT=RebCr, NTX=56, TB=1748813760.64s, D=0.31s
R=78574, TT=RebTrOw, NTX=20, TB=1748813762.69s, D=0.30s
R=78574, TT=RebCr, NTX=67, TB=1748813762.98s, D=0.33s
R=78575, TT=RebTrOw, NTX=20, TB=1748813765.20s, D=0.27s
R=78575, TT=RebCr, NTX=59, TB=1748813765.46s, D=0.34s
R=78576, TT=RebTrOw, NTX=20, TB=1748813767.41s, D=0.23s
R=78576, TT=RebCr, NTX=66, TB=1748813767.63s, D=0.38s
R=78577, TT=RebTrOw, NTX=20, TB=1748813769.88s, D=0.25s
R=78577, TT=RebCr, NTX=64, TB=1748813770.12s, D=0.36s
R=78578, TT=RebTrOw, NTX=20, TB=1748813772.10s, D=0.26s
R=78578, TT=RebCr, NTX=62, TB=1748813772.35s, D=0.33s
R=78579, TT=RebTrOw, NTX=20, TB=1748813774.32s, D=0.26s
R=78579, TT=RebCr, NTX=47, TB=1748813774.59s, D=0.28s
R=78580, TT=RebTrOw, NTX=20, TB=1748813776.54s, D=0.25s
R=78580, TT=RebCr, NTX=68, TB=1748813776.79s, D=0.37s
R=78581, TT=RebTrOw, NTX=20, TB=1748813778.81s, D=0.27s
R=78581, TT=RebCr, NTX=61, TB=1748813779.07s, D=0.38s
R=78582, TT=RebTrOw, NTX=20, TB=1748813781.05s, D=0.28s
R=78582, TT=RebCr, NTX=53, TB=1748813781.32s, D=0.27s
R=78583, TT=RebTrOw, NTX=20, TB=1748813783.29s, D=0.27s
R=78583, TT=RebCr, NTX=54, TB=1748813783.56s, D=0.31s
R=78584, TT=RebTrOw, NTX=20, TB=1748813785.52s, D=0.25s
R=78584, TT=RebCr, NTX=62, TB=1748813785.77s, D=0.32s
R=78585, TT=RebTrOw, NTX=20, TB=1748813787.66s, D=0.24s
R=78585, TT=RebCr, NTX=54, TB=1748813787.90s, D=0.37s
R=78586, TT=RebTrOw, NTX=20, TB=1748813789.92s, D=0.24s
R=78586, TT=RebCr, NTX=68, TB=1748813790.16s, D=0.36s
R=78587, TT=RebTrOw, NTX=20, TB=1748813792.13s, D=0.28s
R=78587, TT=RebCr, NTX=67, TB=1748813792.41s, D=0.38s
R=78588, TT=RebTrOw, NTX=20, TB=1748813794.40s, D=0.26s
R=78588, TT=RebCr, NTX=65, TB=1748813794.65s, D=0.38s
R=78589, TT=RebTrOw, NTX=20, TB=1748813796.64s, D=0.24s
R=78589, TT=RebCr, NTX=59, TB=1748813796.88s, D=0.36s
R=78590, TT=RebTrOw, NTX=20, TB=1748813798.92s, D=0.27s
R=78590, TT=RebCr, NTX=73, TB=1748813799.18s, D=0.35s
R=78591, TT=RebTrOw, NTX=20, TB=1748813801.13s, D=0.23s
R=78591, TT=RebCr, NTX=68, TB=1748813801.36s, D=0.34s
R=78592, TT=RebTrOw, NTX=20, TB=1748813803.51s, D=0.24s
R=78592, TT=RebCr, NTX=70, TB=1748813803.75s, D=0.38s
R=78593, TT=RebTrOw, NTX=20, TB=1748813805.60s, D=0.29s
R=78593, TT=RebCr, NTX=65, TB=1748813805.90s, D=0.42s
R=78594, TT=RebTrOw, NTX=20, TB=1748813808.08s, D=0.23s
R=78594, TT=RebCr, NTX=63, TB=1748813808.31s, D=0.35s
R=78595, TT=RebTrOw, NTX=20, TB=1748813810.31s, D=0.23s
R=78595, TT=RebCr, NTX=71, TB=1748813810.54s, D=0.35s
R=78596, TT=RebTrOw, NTX=20, TB=1748813812.30s, D=0.16s
R=78596, TT=RebCr, NTX=58, TB=1748813812.45s, D=0.46s
R=78597, TT=RebTrOw, NTX=20, TB=1748813814.70s, D=0.25s
R=78597, TT=RebCr, NTX=62, TB=1748813814.94s, D=0.34s
R=78598, TT=RebTrOw, NTX=20, TB=1748813816.92s, D=0.22s
R=78598, TT=RebCr, NTX=66, TB=1748813817.14s, D=0.39s
R=78599, TT=RebTrOw, NTX=20, TB=1748813819.12s, D=0.23s
R=78599, TT=RebCr, NTX=69, TB=1748813819.34s, D=0.42s
R=78600, TT=RebTrOw, NTX=20, TB=1748813821.34s, D=0.17s
R=78600, TT=RebCr, NTX=51, TB=1748813821.51s, D=0.33s
R=78601, TT=RebTrOw, NTX=20, TB=1748813823.48s, D=0.15s
R=78601, TT=RebCr, NTX=68, TB=1748813823.63s, D=0.35s
R=78602, TT=RebTrOw, NTX=20, TB=1748813826.59s, D=0.25s
R=78602, TT=RebCr, NTX=67, TB=1748813826.84s, D=0.22s
R=78603, TT=RebTrOw, NTX=20, TB=1748813828.25s, D=0.14s
R=78603, TT=RebCr, NTX=68, TB=1748813828.38s, D=0.23s
R=78604, TT=RebTrOw, NTX=20, TB=1748813830.83s, D=0.24s
R=78604, TT=RebCr, NTX=51, TB=1748813831.06s, D=0.29s
R=78605, TT=RebTrOw, NTX=20, TB=1748813832.99s, D=0.23s
R=78605, TT=RebCr, NTX=43, TB=1748813833.23s, D=0.34s
R=78606, TT=RebTrOw, NTX=20, TB=1748813835.14s, D=0.19s
R=78606, TT=RebCr, NTX=58, TB=1748813835.34s, D=0.32s
R=78607, TT=RebTrOw, NTX=20, TB=1748813837.30s, D=0.17s
R=78607, TT=RebCr, NTX=58, TB=1748813837.47s, D=0.33s
R=78608, TT=RebTrOw, NTX=20, TB=1748813839.63s, D=0.23s
R=78608, TT=RebCr, NTX=72, TB=1748813839.86s, D=0.41s
R=78609, TT=RebTrOw, NTX=20, TB=1748813841.90s, D=0.24s
R=78609, TT=RebCr, NTX=66, TB=1748813842.14s, D=0.34s
R=78610, TT=RebTrOw, NTX=20, TB=1748813844.11s, D=0.25s
R=78610, TT=RebCr, NTX=58, TB=1748813844.35s, D=0.33s
R=78611, TT=RebTrOw, NTX=20, TB=1748813846.31s, D=0.26s
R=78611, TT=RebCr, NTX=71, TB=1748813846.57s, D=0.33s
R=78612, TT=RebTrOw, NTX=20, TB=1748813848.50s, D=0.21s
R=78612, TT=RebCr, NTX=62, TB=1748813848.71s, D=0.40s
R=78613, TT=RebTrOw, NTX=20, TB=1748813850.70s, D=0.19s
R=78613, TT=RebCr, NTX=58, TB=1748813850.89s, D=0.39s
R=78614, TT=RebTrOw, NTX=20, TB=1748813852.97s, D=0.27s
R=78614, TT=RebCr, NTX=60, TB=1748813853.24s, D=0.29s
R=78615, TT=RebTrOw, NTX=20, TB=1748813855.14s, D=0.24s
R=78615, TT=RebCr, NTX=57, TB=1748813855.38s, D=0.36s
R=78616, TT=RebTrOw, NTX=20, TB=1748813857.38s, D=0.25s
R=78616, TT=RebCr, NTX=53, TB=1748813857.63s, D=0.31s
R=78617, TT=RebTrOw, NTX=20, TB=1748813859.60s, D=0.23s
R=78617, TT=RebCr, NTX=64, TB=1748813859.83s, D=0.33s
R=78618, TT=RebTrOw, NTX=20, TB=1748813861.79s, D=0.21s
R=78618, TT=RebCr, NTX=68, TB=1748813862.00s, D=0.32s
R=78619, TT=RebTrOw, NTX=20, TB=1748813864.10s, D=0.24s
R=78619, TT=RebCr, NTX=61, TB=1748813864.35s, D=0.40s
R=78620, TT=RebTrOw, NTX=20, TB=1748813866.38s, D=0.28s
R=78620, TT=RebCr, NTX=68, TB=1748813866.66s, D=0.36s
R=78621, TT=RebTrOw, NTX=20, TB=1748813868.63s, D=0.26s
R=78621, TT=RebCr, NTX=50, TB=1748813868.90s, D=0.30s
R=78622, TT=RebTrOw, NTX=20, TB=1748813870.80s, D=0.23s
R=78622, TT=RebCr, NTX=51, TB=1748813871.04s, D=0.33s
R=78623, TT=RebTrOw, NTX=20, TB=1748813873.77s, D=0.24s
R=78623, TT=RebCr, NTX=59, TB=1748813874.01s, D=0.35s
R=78624, TT=RebTrOw, NTX=20, TB=1748813876.06s, D=0.42s
R=78624, TT=RebCr, NTX=62, TB=1748813876.48s, D=0.38s
R=78625, TT=RebTrOw, NTX=20, TB=1748813878.44s, D=0.20s
R=78625, TT=RebCr, NTX=55, TB=1748813878.64s, D=0.33s
R=78626, TT=RebTrOw, NTX=20, TB=1748813880.71s, D=0.23s
R=78626, TT=RebCr, NTX=62, TB=1748813880.94s, D=0.37s
R=78627, TT=RebTrOw, NTX=20, TB=1748813882.91s, D=0.30s
R=78627, TT=RebCr, NTX=60, TB=1748813883.21s, D=0.48s
R=78628, TT=RebTrOw, NTX=20, TB=1748813885.34s, D=0.27s
R=78628, TT=RebCr, NTX=66, TB=1748813885.60s, D=0.49s
R=78629, TT=RebTrOw, NTX=20, TB=1748813887.72s, D=0.28s
R=78629, TT=RebCr, NTX=63, TB=1748813887.99s, D=0.33s
R=78630, TT=RebTrOw, NTX=20, TB=1748813889.90s, D=0.15s
R=78630, TT=RebCr, NTX=61, TB=1748813890.05s, D=0.41s
R=78631, TT=RebTrOw, NTX=20, TB=1748813892.23s, D=0.22s
R=78631, TT=RebCr, NTX=59, TB=1748813892.45s, D=0.38s
R=78632, TT=RebTrOw, NTX=20, TB=1748813894.45s, D=0.24s
R=78632, TT=RebCr, NTX=58, TB=1748813894.68s, D=0.29s
R=78633, TT=RebTrOw, NTX=20, TB=1748813896.57s, D=0.20s
R=78633, TT=RebCr, NTX=62, TB=1748813896.77s, D=0.30s
R=78634, TT=RebTrOw, NTX=20, TB=1748813898.81s, D=0.20s
R=78634, TT=RebCr, NTX=48, TB=1748813899.02s, D=0.38s
R=78635, TT=RebTrOw, NTX=20, TB=1748813901.13s, D=0.25s
R=78635, TT=RebCr, NTX=66, TB=1748813901.38s, D=0.32s
R=78636, TT=RebTrOw, NTX=20, TB=1748813903.29s, D=0.20s
R=78636, TT=RebCr, NTX=55, TB=1748813903.49s, D=0.30s
R=78637, TT=RebTrOw, NTX=20, TB=1748813905.53s, D=0.24s
R=78637, TT=RebCr, NTX=59, TB=1748813905.78s, D=0.30s
R=78638, TT=RebTrOw, NTX=20, TB=1748813907.73s, D=0.28s
R=78638, TT=RebCr, NTX=67, TB=1748813908.01s, D=0.32s
R=78639, TT=RebTrOw, NTX=20, TB=1748813909.94s, D=0.24s
R=78639, TT=RebCr, NTX=66, TB=1748813910.18s, D=0.34s
R=78640, TT=RebTrOw, NTX=20, TB=1748813912.17s, D=0.26s
R=78640, TT=RebCr, NTX=58, TB=1748813912.43s, D=0.28s
R=78641, TT=RebTrOw, NTX=20, TB=1748813914.36s, D=0.24s
R=78641, TT=RebCr, NTX=51, TB=1748813914.60s, D=0.33s
R=78642, TT=RebTrOw, NTX=20, TB=1748813916.45s, D=0.17s
R=78642, TT=RebCr, NTX=53, TB=1748813916.62s, D=0.34s
R=78643, TT=RebTrOw, NTX=20, TB=1748813918.73s, D=0.19s
R=78643, TT=RebCr, NTX=62, TB=1748813918.92s, D=0.31s
R=78644, TT=RebTrOw, NTX=20, TB=1748813921.01s, D=0.23s
R=78644, TT=RebCr, NTX=67, TB=1748813921.25s, D=0.34s
R=78645, TT=RebTrOw, NTX=20, TB=1748813923.60s, D=0.26s
R=78645, TT=RebCr, NTX=61, TB=1748813923.86s, D=0.36s
R=78646, TT=RebTrOw, NTX=20, TB=1748813925.79s, D=0.29s
R=78646, TT=RebCr, NTX=49, TB=1748813926.09s, D=0.36s
R=78647, TT=RebTrOw, NTX=20, TB=1748813928.13s, D=0.23s
R=78647, TT=RebCr, NTX=59, TB=1748813928.37s, D=0.33s
R=78648, TT=RebTrOw, NTX=20, TB=1748813930.35s, D=0.27s
R=78648, TT=RebCr, NTX=58, TB=1748813930.62s, D=0.29s
R=78649, TT=RebTrOw, NTX=20, TB=1748813932.50s, D=0.27s
R=78649, TT=RebCr, NTX=51, TB=1748813932.77s, D=0.33s
R=78650, TT=RebTrOw, NTX=20, TB=1748813934.76s, D=0.25s
R=78650, TT=RebCr, NTX=60, TB=1748813935.01s, D=0.37s
R=78651, TT=RebTrOw, NTX=20, TB=1748813936.97s, D=0.19s
R=78651, TT=RebCr, NTX=62, TB=1748813937.16s, D=0.28s
R=78652, TT=RebTrOw, NTX=20, TB=1748813939.13s, D=0.16s
R=78652, TT=RebCr, NTX=61, TB=1748813939.29s, D=0.35s
R=78653, TT=RebTrOw, NTX=20, TB=1748813941.44s, D=0.26s
R=78653, TT=RebCr, NTX=60, TB=1748813941.70s, D=0.38s
R=78654, TT=RebTrOw, NTX=20, TB=1748813943.69s, D=0.21s
R=78654, TT=RebCr, NTX=53, TB=1748813943.91s, D=0.47s
R=78655, TT=RebTrOw, NTX=20, TB=1748813946.80s, D=0.13s
R=78655, TT=RebCr, NTX=74, TB=1748813946.94s, D=0.20s
R=78656, TT=RebTrOw, NTX=20, TB=1748813948.69s, D=0.17s
R=78656, TT=RebCr, NTX=62, TB=1748813948.86s, D=0.36s
R=78657, TT=RebTrOw, NTX=20, TB=1748813950.95s, D=0.22s
R=78657, TT=RebCr, NTX=68, TB=1748813951.18s, D=0.31s
R=78658, TT=RebTrOw, NTX=20, TB=1748813953.10s, D=0.16s
R=78658, TT=RebCr, NTX=56, TB=1748813953.26s, D=0.32s
R=78659, TT=RebTrOw, NTX=20, TB=1748813955.30s, D=0.18s
R=78659, TT=RebCr, NTX=70, TB=1748813955.48s, D=0.31s
R=78660, TT=RebTrOw, NTX=20, TB=1748813957.57s, D=0.22s
R=78660, TT=RebCr, NTX=69, TB=1748813957.79s, D=0.38s
R=78661, TT=RebTrOw, NTX=20, TB=1748813959.76s, D=0.18s
R=78661, TT=RebCr, NTX=45, TB=1748813959.94s, D=0.33s
R=78662, TT=RebTrOw, NTX=20, TB=1748813962.09s, D=0.27s
R=78662, TT=RebCr, NTX=67, TB=1748813962.36s, D=0.30s
R=78663, TT=RebTrOw, NTX=20, TB=1748813964.28s, D=0.24s
R=78663, TT=RebCr, NTX=58, TB=1748813964.52s, D=0.29s
R=78664, TT=RebTrOw, NTX=20, TB=1748813966.50s, D=0.27s
R=78664, TT=RebCr, NTX=58, TB=1748813966.77s, D=0.29s
R=78665, TT=RebTrOw, NTX=20, TB=1748813968.60s, D=0.16s
R=78665, TT=RebCr, NTX=65, TB=1748813968.76s, D=0.33s
R=78666, TT=RebTrOw, NTX=20, TB=1748813970.89s, D=0.23s
R=78666, TT=RebCr, NTX=57, TB=1748813971.11s, D=0.35s
R=78667, TT=RebTrOw, NTX=20, TB=1748813973.14s, D=0.25s
R=78667, TT=RebCr, NTX=49, TB=1748813973.39s, D=0.30s
R=78668, TT=RebTrOw, NTX=20, TB=1748813975.34s, D=0.27s
R=78668, TT=RebCr, NTX=59, TB=1748813975.62s, D=0.28s
R=78669, TT=RebTrOw, NTX=20, TB=1748813977.35s, D=0.15s
R=78669, TT=RebCr, NTX=59, TB=1748813977.50s, D=0.41s
R=78670, TT=RebTrOw, NTX=20, TB=1748813979.72s, D=0.23s
R=78670, TT=RebCr, NTX=72, TB=1748813979.96s, D=0.35s
R=78671, TT=RebTrOw, NTX=20, TB=1748813981.92s, D=0.19s
R=78671, TT=RebCr, NTX=55, TB=1748813982.10s, D=0.32s
R=78672, TT=RebTrOw, NTX=20, TB=1748813984.50s, D=0.23s
R=78672, TT=RebCr, NTX=52, TB=1748813984.73s, D=0.31s
R=78673, TT=RebTrOw, NTX=20, TB=1748813986.68s, D=0.24s
R=78673, TT=RebCr, NTX=62, TB=1748813986.92s, D=0.40s
R=78674, TT=RebTrOw, NTX=20, TB=1748813988.94s, D=0.23s
R=78674, TT=RebCr, NTX=62, TB=1748813989.18s, D=0.31s
R=78675, TT=RebTrOw, NTX=20, TB=1748813991.07s, D=0.19s
R=78675, TT=RebCr, NTX=52, TB=1748813991.26s, D=0.29s
R=78676, TT=RebTrOw, NTX=20, TB=1748813993.32s, D=0.26s
R=78676, TT=RebCr, NTX=60, TB=1748813993.58s, D=0.29s
R=78677, TT=RebTrOw, NTX=20, TB=1748813995.50s, D=0.25s
R=78677, TT=RebCr, NTX=58, TB=1748813995.76s, D=0.34s
R=78678, TT=RebTrOw, NTX=20, TB=1748813997.66s, D=0.18s
R=78678, TT=RebCr, NTX=62, TB=1748813997.84s, D=0.32s
R=78679, TT=RebTrOw, NTX=20, TB=1748813999.92s, D=0.26s
R=78679, TT=RebCr, NTX=48, TB=1748814000.18s, D=0.38s
R=78680, TT=RebTrOw, NTX=20, TB=1748814002.21s, D=0.32s
R=78680, TT=RebCr, NTX=60, TB=1748814002.53s, D=0.29s
R=78681, TT=RebTrOw, NTX=20, TB=1748814004.47s, D=0.20s
R=78681, TT=RebCr, NTX=64, TB=1748814004.67s, D=0.42s
R=78682, TT=RebTrOw, NTX=20, TB=1748814006.73s, D=0.24s
R=78682, TT=RebCr, NTX=58, TB=1748814006.97s, D=0.38s
R=78683, TT=RebTrOw, NTX=20, TB=1748814009.13s, D=0.26s
R=78683, TT=RebCr, NTX=46, TB=1748814009.40s, D=0.26s
R=78684, TT=RebTrOw, NTX=20, TB=1748814011.29s, D=0.28s
R=78684, TT=RebCr, NTX=59, TB=1748814011.57s, D=0.29s
R=78685, TT=RebTrOw, NTX=20, TB=1748814013.47s, D=0.18s
R=78685, TT=RebCr, NTX=65, TB=1748814013.66s, D=0.35s
R=78686, TT=RebTrOw, NTX=20, TB=1748814015.77s, D=0.21s
R=78686, TT=RebCr, NTX=52, TB=1748814015.98s, D=0.29s
R=78687, TT=RebTrOw, NTX=20, TB=1748814018.00s, D=0.24s
R=78687, TT=RebCr, NTX=62, TB=1748814018.23s, D=0.35s
R=78688, TT=RebTrOw, NTX=20, TB=1748814020.21s, D=0.24s
R=78688, TT=RebCr, NTX=60, TB=1748814020.45s, D=0.32s
R=78689, TT=RebTrOw, NTX=20, TB=1748814022.41s, D=0.25s
R=78689, TT=RebCr, NTX=66, TB=1748814022.66s, D=0.37s
R=78690, TT=RebTrOw, NTX=20, TB=1748814024.66s, D=0.19s
R=78690, TT=RebCr, NTX=62, TB=1748814024.85s, D=0.32s
R=78691, TT=RebTrOw, NTX=20, TB=1748814026.95s, D=0.26s
R=78691, TT=RebCr, NTX=73, TB=1748814027.21s, D=0.34s
R=78692, TT=RebTrOw, NTX=20, TB=1748814029.05s, D=0.16s
R=78692, TT=RebCr, NTX=64, TB=1748814029.21s, D=0.44s
R=78693, TT=RebTrOw, NTX=20, TB=1748814031.44s, D=0.22s
R=78693, TT=RebCr, NTX=62, TB=1748814031.65s, D=0.38s
R=78694, TT=RebTrOw, NTX=20, TB=1748814033.71s, D=0.25s
R=78694, TT=RebCr, NTX=57, TB=1748814033.95s, D=0.31s
R=78695, TT=RebTrOw, NTX=20, TB=1748814035.89s, D=0.26s
R=78695, TT=RebCr, NTX=53, TB=1748814036.15s, D=0.29s
R=78696, TT=RebTrOw, NTX=20, TB=1748814038.05s, D=0.21s
R=78696, TT=RebCr, NTX=57, TB=1748814038.27s, D=0.29s
R=78697, TT=RebTrOw, NTX=20, TB=1748814040.25s, D=0.26s
R=78697, TT=RebCr, NTX=42, TB=1748814040.51s, D=0.27s
R=78698, TT=RebTrOw, NTX=20, TB=1748814042.39s, D=0.18s
R=78698, TT=RebCr, NTX=67, TB=1748814042.57s, D=0.35s
R=78699, TT=RebTrOw, NTX=20, TB=1748814045.10s, D=0.22s
R=78699, TT=RebCr, NTX=60, TB=1748814045.32s, D=0.36s
R=78700, TT=RebTrOw, NTX=20, TB=1748814047.24s, D=0.16s
R=78700, TT=RebCr, NTX=59, TB=1748814047.41s, D=0.35s
R=78701, TT=RebTrOw, NTX=20, TB=1748814049.56s, D=0.23s
R=78701, TT=RebCr, NTX=55, TB=1748814049.79s, D=0.36s
R=78702, TT=RebTrOw, NTX=20, TB=1748814051.79s, D=0.25s
R=78702, TT=RebCr, NTX=52, TB=1748814052.04s, D=0.33s
R=78703, TT=RebTrOw, NTX=20, TB=1748814053.99s, D=0.25s
R=78703, TT=RebCr, NTX=74, TB=1748814054.24s, D=0.36s
R=78704, TT=RebTrOw, NTX=20, TB=1748814056.17s, D=0.19s
R=78704, TT=RebCr, NTX=66, TB=1748814056.36s, D=0.40s
R=78705, TT=RebTrOw, NTX=20, TB=1748814058.61s, D=0.25s
R=78705, TT=RebCr, NTX=71, TB=1748814058.86s, D=0.32s
R=78706, TT=RebTrOw, NTX=20, TB=1748814060.73s, D=0.15s
R=78706, TT=RebCr, NTX=64, TB=1748814060.87s, D=0.35s
R=78707, TT=RebTrOw, NTX=20, TB=1748814063.03s, D=0.25s
R=78707, TT=RebCr, NTX=69, TB=1748814063.28s, D=0.50s
R=78708, TT=RebTrOw, NTX=20, TB=1748814065.55s, D=0.26s
R=78708, TT=RebCr, NTX=56, TB=1748814065.80s, D=0.48s
R=78709, TT=RebTrOw, NTX=20, TB=1748814067.86s, D=0.20s
R=78709, TT=RebCr, NTX=64, TB=1748814068.06s, D=0.40s
R=78710, TT=RebTrOw, NTX=20, TB=1748814070.22s, D=0.28s
R=78710, TT=RebCr, NTX=58, TB=1748814070.50s, D=0.26s
R=78711, TT=RebTrOw, NTX=20, TB=1748814072.41s, D=0.21s
R=78711, TT=RebCr, NTX=69, TB=1748814072.63s, D=0.37s
R=78712, TT=RebTrOw, NTX=20, TB=1748814074.62s, D=0.23s
R=78712, TT=RebCr, NTX=58, TB=1748814074.85s, D=0.32s
R=78713, TT=RebTrOw, NTX=20, TB=1748814076.68s, D=0.16s
R=78713, TT=RebCr, NTX=61, TB=1748814076.84s, D=0.36s
R=78714, TT=RebTrOw, NTX=20, TB=1748814079.07s, D=0.25s
R=78714, TT=RebCr, NTX=68, TB=1748814079.32s, D=0.36s
R=78715, TT=RebTrOw, NTX=20, TB=1748814081.31s, D=0.23s
R=78715, TT=RebCr, NTX=52, TB=1748814081.54s, D=0.35s
R=78716, TT=RebTrOw, NTX=20, TB=1748814083.55s, D=0.23s
R=78716, TT=RebCr, NTX=71, TB=1748814083.78s, D=0.41s
R=78717, TT=RebTrOw, NTX=20, TB=1748814085.72s, D=0.17s
R=78717, TT=RebCr, NTX=57, TB=1748814085.89s, D=0.31s
R=78718, TT=RebTrOw, NTX=20, TB=1748814088.05s, D=0.25s
R=78718, TT=RebCr, NTX=57, TB=1748814088.30s, D=0.38s
R=78719, TT=RebTrOw, NTX=20, TB=1748814090.28s, D=0.23s
R=78719, TT=RebCr, NTX=56, TB=1748814090.51s, D=0.34s
R=78720, TT=RebTrOw, NTX=20, TB=1748814092.48s, D=0.22s
R=78720, TT=RebCr, NTX=58, TB=1748814092.70s, D=0.37s
R=78721, TT=RebTrOw, NTX=20, TB=1748814094.60s, D=0.16s
R=78721, TT=RebCr, NTX=54, TB=1748814094.76s, D=0.34s
R=78722, TT=RebTrOw, NTX=20, TB=1748814096.93s, D=0.27s
R=78722, TT=RebCr, NTX=58, TB=1748814097.20s, D=0.30s
R=78723, TT=RebTrOw, NTX=20, TB=1748814099.20s, D=0.24s
R=78723, TT=RebCr, NTX=61, TB=1748814099.44s, D=0.32s
R=78724, TT=RebTrOw, NTX=20, TB=1748814101.33s, D=0.22s
R=78724, TT=RebCr, NTX=60, TB=1748814101.56s, D=0.40s
R=78725, TT=RebTrOw, NTX=20, TB=1748814103.62s, D=0.25s
R=78725, TT=RebCr, NTX=72, TB=1748814103.87s, D=0.34s
R=78726, TT=RebTrOw, NTX=20, TB=1748814106.16s, D=0.25s
R=78726, TT=RebCr, NTX=61, TB=1748814106.41s, D=0.39s
R=78727, TT=RebTrOw, NTX=20, TB=1748814108.61s, D=0.23s
R=78727, TT=RebCr, NTX=66, TB=1748814108.84s, D=0.34s
R=78728, TT=RebTrOw, NTX=20, TB=1748814110.79s, D=0.19s
R=78728, TT=RebCr, NTX=62, TB=1748814110.98s, D=0.36s
R=78729, TT=RebTrOw, NTX=20, TB=1748814112.98s, D=0.27s
R=78729, TT=RebCr, NTX=50, TB=1748814113.25s, D=0.34s
R=78730, TT=RebTrOw, NTX=20, TB=1748814115.25s, D=0.24s
R=78730, TT=RebCr, NTX=63, TB=1748814115.50s, D=0.35s
R=78731, TT=RebTrOw, NTX=20, TB=1748814117.47s, D=0.28s
R=78731, TT=RebCr, NTX=65, TB=1748814117.75s, D=0.33s
R=78732, TT=RebTrOw, NTX=20, TB=1748814119.72s, D=0.27s
R=78732, TT=RebCr, NTX=72, TB=1748814119.99s, D=0.41s
R=78733, TT=RebTrOw, NTX=20, TB=1748814122.02s, D=0.24s
R=78733, TT=RebCr, NTX=65, TB=1748814122.26s, D=0.39s
R=78734, TT=RebTrOw, NTX=20, TB=1748814124.27s, D=0.23s
R=78734, TT=RebCr, NTX=57, TB=1748814124.49s, D=0.45s
R=78735, TT=RebTrOw, NTX=20, TB=1748814126.71s, D=0.24s
R=78735, TT=RebCr, NTX=63, TB=1748814126.95s, D=0.36s
R=78736, TT=RebTrOw, NTX=20, TB=1748814129.09s, D=0.23s
R=78736, TT=RebCr, NTX=53, TB=1748814129.32s, D=0.26s
R=78737, TT=RebTrOw, NTX=20, TB=1748814131.22s, D=0.25s
R=78737, TT=RebCr, NTX=65, TB=1748814131.47s, D=0.34s
R=78738, TT=RebTrOw, NTX=20, TB=1748814133.36s, D=0.16s
R=78738, TT=RebCr, NTX=59, TB=1748814133.53s, D=0.33s
R=78739, TT=RebTrOw, NTX=20, TB=1748814135.60s, D=0.20s
R=78739, TT=RebCr, NTX=50, TB=1748814135.80s, D=0.36s
R=78740, TT=RebTrOw, NTX=20, TB=1748814137.82s, D=0.25s
R=78740, TT=RebCr, NTX=57, TB=1748814138.07s, D=0.26s
R=78741, TT=RebTrOw, NTX=20, TB=1748814140.01s, D=0.21s
