R=10001, TT=RebTrOw, NTX=20, TB=1748657680.38s, D=0.27s
R=18862, TT=RebCr, NTX=47, TB=1748678056.39s, D=0.35s
R=18863, TT=RebTrOw, NTX=20, TB=1748678058.66s, D=0.27s
R=18863, TT=RebCr, NTX=63, TB=1748678058.92s, D=0.37s
R=18864, TT=RebTrOw, NTX=20, TB=1748678060.95s, D=0.25s
R=18864, TT=RebCr, NTX=62, TB=1748678061.20s, D=0.32s
R=18865, TT=RebTrOw, NTX=20, TB=1748678063.13s, D=0.26s
R=18865, TT=RebCr, NTX=53, TB=1748678063.39s, D=0.33s
R=18866, TT=RebTrOw, NTX=20, TB=1748678065.30s, D=0.19s
R=18866, TT=RebCr, NTX=57, TB=1748678065.49s, D=0.47s
R=18867, TT=RebTrOw, NTX=20, TB=1748678067.63s, D=0.28s
R=18867, TT=RebCr, NTX=58, TB=1748678067.91s, D=0.30s
R=18868, TT=RebTrOw, NTX=20, TB=1748678069.64s, D=0.16s
R=18868, TT=RebCr, NTX=58, TB=1748678069.80s, D=0.37s
R=18869, TT=RebTrOw, NTX=20, TB=1748678072.10s, D=0.28s
R=18869, TT=RebCr, NTX=59, TB=1748678072.38s, D=0.33s
R=18870, TT=RebTrOw, NTX=20, TB=1748678074.34s, D=0.25s
R=18870, TT=RebCr, NTX=57, TB=1748678074.59s, D=0.34s
R=18871, TT=RebTrOw, NTX=20, TB=1748678076.54s, D=0.26s
R=18871, TT=RebCr, NTX=51, TB=1748678076.80s, D=0.35s
R=18872, TT=RebTrOw, NTX=20, TB=1748678078.78s, D=0.25s
R=18872, TT=RebCr, NTX=56, TB=1748678079.03s, D=0.34s
R=18873, TT=RebTrOw, NTX=20, TB=1748678080.97s, D=0.26s
R=18873, TT=RebCr, NTX=59, TB=1748678081.23s, D=0.28s
R=18874, TT=RebTrOw, NTX=20, TB=1748678083.10s, D=0.20s
R=18874, TT=RebCr, NTX=56, TB=1748678083.29s, D=0.39s
R=18875, TT=RebTrOw, NTX=20, TB=1748678085.36s, D=0.28s
R=18875, TT=RebCr, NTX=54, TB=1748678085.64s, D=0.46s
R=18876, TT=RebTrOw, NTX=20, TB=1748678087.75s, D=0.23s
R=18876, TT=RebCr, NTX=60, TB=1748678087.98s, D=0.32s
R=18877, TT=RebTrOw, NTX=20, TB=1748678089.99s, D=0.27s
R=18877, TT=RebCr, NTX=65, TB=1748678090.26s, D=0.31s
R=18878, TT=RebTrOw, NTX=20, TB=1748678092.22s, D=0.26s
R=18878, TT=RebCr, NTX=68, TB=1748678092.47s, D=0.39s
R=18879, TT=RebTrOw, NTX=20, TB=1748678094.48s, D=0.25s
R=18879, TT=RebCr, NTX=59, TB=1748678094.74s, D=0.34s
R=18880, TT=RebTrOw, NTX=20, TB=1748678096.68s, D=0.29s
R=18880, TT=RebCr, NTX=71, TB=1748678096.96s, D=0.34s
R=18881, TT=RebTrOw, NTX=20, TB=1748678098.93s, D=0.29s
R=18881, TT=RebCr, NTX=68, TB=1748678099.23s, D=0.37s
R=18882, TT=RebTrOw, NTX=20, TB=1748678101.17s, D=0.23s
R=18882, TT=RebCr, NTX=63, TB=1748678101.40s, D=0.44s
R=18883, TT=RebTrOw, NTX=20, TB=1748678103.95s, D=0.24s
R=18883, TT=RebCr, NTX=61, TB=1748678104.19s, D=0.20s
R=18884, TT=RebTrOw, NTX=20, TB=1748678106.11s, D=0.21s
R=18884, TT=RebCr, NTX=61, TB=1748678106.32s, D=0.41s
R=18885, TT=RebTrOw, NTX=20, TB=1748678108.65s, D=0.31s
R=18885, TT=RebCr, NTX=65, TB=1748678108.95s, D=0.30s
R=18886, TT=RebTrOw, NTX=20, TB=1748678110.86s, D=0.27s
R=18886, TT=RebCr, NTX=70, TB=1748678111.13s, D=0.34s
R=18887, TT=RebTrOw, NTX=20, TB=1748678113.03s, D=0.21s
R=18887, TT=RebCr, NTX=61, TB=1748678113.24s, D=0.43s
R=18888, TT=RebTrOw, NTX=20, TB=1748678115.35s, D=0.29s
R=18888, TT=RebCr, NTX=78, TB=1748678115.64s, D=0.34s
R=18889, TT=RebTrOw, NTX=20, TB=1748678117.59s, D=0.27s
R=18889, TT=RebCr, NTX=48, TB=1748678117.86s, D=0.34s
R=18890, TT=RebTrOw, NTX=20, TB=1748678119.84s, D=0.25s
R=18890, TT=RebCr, NTX=64, TB=1748678120.09s, D=0.41s
R=18891, TT=RebTrOw, NTX=20, TB=1748678122.10s, D=0.23s
R=18891, TT=RebCr, NTX=66, TB=1748678122.34s, D=0.36s
R=18892, TT=RebTrOw, NTX=20, TB=1748678124.32s, D=0.26s
R=18892, TT=RebCr, NTX=50, TB=1748678124.58s, D=0.28s
R=18893, TT=RebTrOw, NTX=20, TB=1748678126.36s, D=0.18s
R=18893, TT=RebCr, NTX=61, TB=1748678126.54s, D=0.39s
R=18894, TT=RebTrOw, NTX=20, TB=1748678128.74s, D=0.26s
R=18894, TT=RebCr, NTX=69, TB=1748678129.01s, D=0.46s
R=18895, TT=RebTrOw, NTX=20, TB=1748678131.11s, D=0.22s
R=18895, TT=RebCr, NTX=62, TB=1748678131.32s, D=0.35s
R=18896, TT=RebTrOw, NTX=20, TB=1748678133.46s, D=0.25s
R=18896, TT=RebCr, NTX=49, TB=1748678133.71s, D=0.31s
R=18897, TT=RebTrOw, NTX=20, TB=1748678135.64s, D=0.25s
R=18897, TT=RebCr, NTX=58, TB=1748678135.89s, D=0.40s
R=18898, TT=RebTrOw, NTX=20, TB=1748678137.87s, D=0.27s
R=18898, TT=RebCr, NTX=61, TB=1748678138.14s, D=0.36s
R=18899, TT=RebTrOw, NTX=20, TB=1748678140.13s, D=0.27s
R=18899, TT=RebCr, NTX=63, TB=1748678140.41s, D=0.36s
R=18900, TT=RebTrOw, NTX=20, TB=1748678142.36s, D=0.24s
R=18900, TT=RebCr, NTX=62, TB=1748678142.60s, D=0.39s
R=18901, TT=RebTrOw, NTX=20, TB=1748678144.48s, D=0.18s
R=18901, TT=RebCr, NTX=69, TB=1748678144.67s, D=0.37s
R=18902, TT=RebTrOw, NTX=20, TB=1748678146.79s, D=0.24s
R=18902, TT=RebCr, NTX=65, TB=1748678147.03s, D=0.44s
R=18903, TT=RebTrOw, NTX=20, TB=1748678149.05s, D=0.23s
R=18903, TT=RebCr, NTX=60, TB=1748678149.28s, D=0.45s
R=18904, TT=RebTrOw, NTX=20, TB=1748678151.27s, D=0.16s
R=18904, TT=RebCr, NTX=68, TB=1748678151.43s, D=0.39s
R=18905, TT=RebTrOw, NTX=20, TB=1748678153.52s, D=0.16s
R=18905, TT=RebCr, NTX=54, TB=1748678153.68s, D=0.41s
R=18906, TT=RebTrOw, NTX=20, TB=1748678155.95s, D=0.39s
R=18906, TT=RebCr, NTX=64, TB=1748678156.35s, D=0.45s
R=18907, TT=RebTrOw, NTX=20, TB=1748678158.39s, D=0.25s
R=18907, TT=RebCr, NTX=66, TB=1748678158.65s, D=0.36s
R=18908, TT=RebTrOw, NTX=20, TB=1748678160.65s, D=0.25s
R=18908, TT=RebCr, NTX=54, TB=1748678160.90s, D=0.30s
R=18909, TT=RebTrOw, NTX=20, TB=1748678162.88s, D=0.30s
R=18909, TT=RebCr, NTX=55, TB=1748678163.18s, D=0.53s
R=18910, TT=RebTrOw, NTX=20, TB=1748678165.34s, D=0.24s
R=18910, TT=RebCr, NTX=61, TB=1748678165.58s, D=0.35s
R=18911, TT=RebTrOw, NTX=20, TB=1748678167.57s, D=0.25s
R=18911, TT=RebCr, NTX=60, TB=1748678167.82s, D=0.28s
R=18912, TT=RebTrOw, NTX=20, TB=1748678169.88s, D=0.22s
R=18912, TT=RebCr, NTX=70, TB=1748678170.10s, D=0.41s
R=18913, TT=RebTrOw, NTX=20, TB=1748678171.90s, D=0.14s
R=18913, TT=RebCr, NTX=63, TB=1748678172.04s, D=0.27s
R=18914, TT=RebTrOw, NTX=20, TB=1748678174.35s, D=0.29s
R=18914, TT=RebCr, NTX=56, TB=1748678174.64s, D=0.28s
R=18915, TT=RebTrOw, NTX=20, TB=1748678176.54s, D=0.28s
R=18915, TT=RebCr, NTX=45, TB=1748678176.82s, D=0.33s
R=18916, TT=RebTrOw, NTX=20, TB=1748678178.82s, D=0.30s
R=18916, TT=RebCr, NTX=65, TB=1748678179.12s, D=0.33s
R=18917, TT=RebTrOw, NTX=20, TB=1748678181.08s, D=0.26s
R=18917, TT=RebCr, NTX=59, TB=1748678181.34s, D=0.33s
R=18918, TT=RebTrOw, NTX=20, TB=1748678183.34s, D=0.28s
R=18918, TT=RebCr, NTX=59, TB=1748678183.62s, D=0.31s
R=18919, TT=RebTrOw, NTX=20, TB=1748678185.48s, D=0.21s
R=18919, TT=RebCr, NTX=59, TB=1748678185.69s, D=0.33s
R=18920, TT=RebTrOw, NTX=20, TB=1748678187.77s, D=0.25s
R=18920, TT=RebCr, NTX=64, TB=1748678188.02s, D=0.43s
R=18921, TT=RebTrOw, NTX=20, TB=1748678190.06s, D=0.25s
R=18921, TT=RebCr, NTX=53, TB=1748678190.31s, D=0.30s
R=18922, TT=RebTrOw, NTX=20, TB=1748678192.19s, D=0.17s
R=18922, TT=RebCr, NTX=63, TB=1748678192.36s, D=0.30s
R=18923, TT=RebTrOw, NTX=20, TB=1748678194.64s, D=0.28s
R=18923, TT=RebCr, NTX=56, TB=1748678194.92s, D=0.28s
R=18924, TT=RebTrOw, NTX=20, TB=1748678196.87s, D=0.29s
R=18924, TT=RebCr, NTX=69, TB=1748678197.16s, D=0.31s
R=18925, TT=RebTrOw, NTX=20, TB=1748678198.99s, D=0.17s
R=18925, TT=RebCr, NTX=57, TB=1748678199.16s, D=0.30s
R=18926, TT=RebTrOw, NTX=20, TB=1748678201.34s, D=0.25s
R=18926, TT=RebCr, NTX=61, TB=1748678201.58s, D=0.34s
R=18927, TT=RebTrOw, NTX=20, TB=1748678203.61s, D=0.24s
R=18927, TT=RebCr, NTX=62, TB=1748678203.86s, D=0.30s
R=18928, TT=RebTrOw, NTX=20, TB=1748678205.77s, D=0.37s
R=18928, TT=RebCr, NTX=60, TB=1748678206.14s, D=0.35s
R=18929, TT=RebTrOw, NTX=20, TB=1748678208.08s, D=0.25s
R=18929, TT=RebCr, NTX=54, TB=1748678208.33s, D=0.32s
R=18930, TT=RebTrOw, NTX=20, TB=1748678210.27s, D=0.28s
R=18930, TT=RebCr, NTX=60, TB=1748678210.55s, D=0.33s
R=18931, TT=RebTrOw, NTX=20, TB=1748678212.51s, D=0.28s
R=18931, TT=RebCr, NTX=61, TB=1748678212.79s, D=0.38s
R=18932, TT=RebTrOw, NTX=20, TB=1748678214.77s, D=0.24s
R=18932, TT=RebCr, NTX=65, TB=1748678215.01s, D=0.34s
R=18933, TT=RebTrOw, NTX=20, TB=1748678216.94s, D=0.23s
R=18933, TT=RebCr, NTX=64, TB=1748678217.18s, D=0.35s
R=18934, TT=RebTrOw, NTX=20, TB=1748678219.19s, D=0.22s
R=18934, TT=RebCr, NTX=58, TB=1748678219.42s, D=0.33s
R=18935, TT=RebTrOw, NTX=20, TB=1748678221.40s, D=0.24s
R=18935, TT=RebCr, NTX=63, TB=1748678221.64s, D=0.42s
R=18936, TT=RebTrOw, NTX=20, TB=1748678224.05s, D=0.36s
R=18936, TT=RebCr, NTX=51, TB=1748678224.41s, D=0.19s
R=18937, TT=RebTrOw, NTX=20, TB=1748678226.20s, D=0.28s
R=18937, TT=RebCr, NTX=62, TB=1748678226.48s, D=0.30s
R=18938, TT=RebTrOw, NTX=20, TB=1748678228.69s, D=0.26s
R=18938, TT=RebCr, NTX=56, TB=1748678228.95s, D=0.35s
R=18939, TT=RebTrOw, NTX=20, TB=1748678230.91s, D=0.26s
R=18939, TT=RebCr, NTX=61, TB=1748678231.17s, D=0.37s
R=18940, TT=RebTrOw, NTX=20, TB=1748678233.11s, D=0.19s
R=18940, TT=RebCr, NTX=51, TB=1748678233.30s, D=0.41s
R=18941, TT=RebTrOw, NTX=20, TB=1748678235.41s, D=0.25s
R=18941, TT=RebCr, NTX=66, TB=1748678235.65s, D=0.35s
R=18942, TT=RebTrOw, NTX=20, TB=1748678237.58s, D=0.21s
R=18942, TT=RebCr, NTX=57, TB=1748678237.79s, D=0.37s
R=18943, TT=RebTrOw, NTX=20, TB=1748678239.83s, D=0.29s
R=18943, TT=RebCr, NTX=58, TB=1748678240.12s, D=0.34s
R=18944, TT=RebTrOw, NTX=20, TB=1748678242.08s, D=0.29s
R=18944, TT=RebCr, NTX=69, TB=1748678242.37s, D=0.37s
R=18945, TT=RebTrOw, NTX=20, TB=1748678244.31s, D=0.22s
R=18945, TT=RebCr, NTX=57, TB=1748678244.53s, D=0.43s
R=18946, TT=RebTrOw, NTX=20, TB=1748678246.60s, D=0.25s
R=18946, TT=RebCr, NTX=64, TB=1748678246.85s, D=0.38s
R=18947, TT=RebTrOw, NTX=20, TB=1748678248.85s, D=0.23s
R=18947, TT=RebCr, NTX=55, TB=1748678249.08s, D=0.47s
R=18948, TT=RebTrOw, NTX=20, TB=1748678251.15s, D=0.25s
R=18948, TT=RebCr, NTX=62, TB=1748678251.41s, D=0.38s
R=18949, TT=RebTrOw, NTX=20, TB=1748678253.43s, D=0.24s
R=18949, TT=RebCr, NTX=59, TB=1748678253.67s, D=0.32s
R=18950, TT=RebTrOw, NTX=20, TB=1748678255.77s, D=0.25s
R=18950, TT=RebCr, NTX=54, TB=1748678256.03s, D=0.30s
R=18951, TT=RebTrOw, NTX=20, TB=1748678257.79s, D=0.16s
R=18951, TT=RebCr, NTX=61, TB=1748678257.95s, D=0.44s
R=18952, TT=RebTrOw, NTX=20, TB=1748678260.23s, D=0.24s
R=18952, TT=RebCr, NTX=64, TB=1748678260.47s, D=0.39s
R=18953, TT=RebTrOw, NTX=20, TB=1748678262.49s, D=0.27s
R=18953, TT=RebCr, NTX=66, TB=1748678262.76s, D=0.36s
R=18954, TT=RebTrOw, NTX=20, TB=1748678264.75s, D=0.24s
R=18954, TT=RebCr, NTX=60, TB=1748678265.00s, D=0.30s
R=18955, TT=RebTrOw, NTX=20, TB=1748678266.86s, D=0.22s
R=18955, TT=RebCr, NTX=63, TB=1748678267.08s, D=0.41s
R=18956, TT=RebTrOw, NTX=20, TB=1748678269.11s, D=0.25s
R=18956, TT=RebCr, NTX=58, TB=1748678269.36s, D=0.31s
R=18957, TT=RebTrOw, NTX=20, TB=1748678271.30s, D=0.28s
R=18957, TT=RebCr, NTX=67, TB=1748678271.58s, D=0.40s
R=18958, TT=RebTrOw, NTX=20, TB=1748678273.47s, D=0.18s
R=18958, TT=RebCr, NTX=48, TB=1748678273.65s, D=0.31s
R=18959, TT=RebTrOw, NTX=20, TB=1748678275.76s, D=0.29s
R=18959, TT=RebCr, NTX=48, TB=1748678276.05s, D=0.43s
R=18960, TT=RebTrOw, NTX=20, TB=1748678277.88s, D=0.15s
R=18960, TT=RebCr, NTX=51, TB=1748678278.04s, D=0.25s
R=18961, TT=RebTrOw, NTX=20, TB=1748678280.29s, D=0.27s
R=18961, TT=RebCr, NTX=56, TB=1748678280.56s, D=0.37s
R=18962, TT=RebTrOw, NTX=20, TB=1748678282.61s, D=0.30s
R=18962, TT=RebCr, NTX=67, TB=1748678282.91s, D=0.42s
R=18963, TT=RebTrOw, NTX=20, TB=1748678285.01s, D=0.30s
R=18963, TT=RebCr, NTX=56, TB=1748678285.31s, D=0.32s
R=18964, TT=RebTrOw, NTX=20, TB=1748678287.22s, D=0.26s
R=18964, TT=RebCr, NTX=68, TB=1748678287.48s, D=0.40s
R=18965, TT=RebTrOw, NTX=20, TB=1748678289.77s, D=0.26s
R=18965, TT=RebCr, NTX=59, TB=1748678290.03s, D=0.29s
R=18966, TT=RebTrOw, NTX=20, TB=1748678291.79s, D=0.16s
R=18966, TT=RebCr, NTX=69, TB=1748678291.95s, D=0.46s
R=18967, TT=RebTrOw, NTX=20, TB=1748678294.18s, D=0.30s
R=18967, TT=RebCr, NTX=66, TB=1748678294.47s, D=0.32s
R=18968, TT=RebTrOw, NTX=20, TB=1748678296.60s, D=0.24s
R=18968, TT=RebCr, NTX=58, TB=1748678296.84s, D=0.30s
R=18969, TT=RebTrOw, NTX=20, TB=1748678298.77s, D=0.25s
R=18969, TT=RebCr, NTX=47, TB=1748678299.02s, D=0.29s
R=18970, TT=RebTrOw, NTX=20, TB=1748678300.96s, D=0.23s
R=18970, TT=RebCr, NTX=67, TB=1748678301.19s, D=0.39s
R=18971, TT=RebTrOw, NTX=20, TB=1748678303.24s, D=0.28s
R=18971, TT=RebCr, NTX=55, TB=1748678303.51s, D=0.32s
R=18972, TT=RebTrOw, NTX=20, TB=1748678305.39s, D=0.24s
R=18972, TT=RebCr, NTX=60, TB=1748678305.62s, D=0.32s
R=18973, TT=RebTrOw, NTX=20, TB=1748678307.45s, D=0.16s
R=18973, TT=RebCr, NTX=70, TB=1748678307.61s, D=0.41s
R=18974, TT=RebTrOw, NTX=20, TB=1748678309.76s, D=0.16s
R=18974, TT=RebCr, NTX=68, TB=1748678309.92s, D=0.41s
R=18975, TT=RebTrOw, NTX=20, TB=1748678312.02s, D=0.22s
R=18975, TT=RebCr, NTX=55, TB=1748678312.24s, D=0.42s
R=18976, TT=RebTrOw, NTX=20, TB=1748678314.29s, D=0.24s
R=18976, TT=RebCr, NTX=68, TB=1748678314.52s, D=0.38s
R=18977, TT=RebTrOw, NTX=20, TB=1748678316.57s, D=0.16s
R=18977, TT=RebCr, NTX=60, TB=1748678316.73s, D=0.42s
R=18978, TT=RebTrOw, NTX=20, TB=1748678318.95s, D=0.24s
R=18978, TT=RebCr, NTX=57, TB=1748678319.19s, D=0.39s
R=18979, TT=RebTrOw, NTX=20, TB=1748678321.20s, D=0.25s
R=18979, TT=RebCr, NTX=62, TB=1748678321.45s, D=0.34s
R=18980, TT=RebTrOw, NTX=20, TB=1748678323.35s, D=0.25s
R=18980, TT=RebCr, NTX=52, TB=1748678323.60s, D=0.34s
R=18981, TT=RebTrOw, NTX=20, TB=1748678325.64s, D=0.45s
R=18981, TT=RebCr, NTX=60, TB=1748678326.09s, D=0.34s
R=18982, TT=RebTrOw, NTX=20, TB=1748678328.11s, D=0.31s
R=18982, TT=RebCr, NTX=55, TB=1748678328.42s, D=0.28s
R=18983, TT=RebTrOw, NTX=20, TB=1748678330.33s, D=0.21s
R=18983, TT=RebCr, NTX=63, TB=1748678330.54s, D=0.45s
R=18984, TT=RebTrOw, NTX=20, TB=1748678332.42s, D=0.15s
R=18984, TT=RebCr, NTX=53, TB=1748678332.57s, D=0.32s
R=18985, TT=RebTrOw, NTX=20, TB=1748678334.91s, D=0.23s
R=18985, TT=RebCr, NTX=62, TB=1748678335.14s, D=0.34s
R=18986, TT=RebTrOw, NTX=20, TB=1748678337.11s, D=0.28s
R=18986, TT=RebCr, NTX=51, TB=1748678337.39s, D=0.24s
R=18987, TT=RebTrOw, NTX=20, TB=1748678339.33s, D=0.31s
R=18987, TT=RebCr, NTX=61, TB=1748678339.64s, D=0.28s
R=18988, TT=RebTrOw, NTX=20, TB=1748678341.32s, D=0.16s
R=18988, TT=RebCr, NTX=71, TB=1748678341.48s, D=0.45s
R=18989, TT=RebTrOw, NTX=20, TB=1748678343.99s, D=0.33s
R=18989, TT=RebCr, NTX=57, TB=1748678344.31s, D=0.28s
R=18990, TT=RebTrOw, NTX=20, TB=1748678346.26s, D=0.27s
R=18990, TT=RebCr, NTX=59, TB=1748678346.53s, D=0.33s
R=18991, TT=RebTrOw, NTX=20, TB=1748678348.65s, D=0.29s
R=18991, TT=RebCr, NTX=57, TB=1748678348.94s, D=0.27s
R=18992, TT=RebTrOw, NTX=20, TB=1748678350.86s, D=0.27s
R=18992, TT=RebCr, NTX=78, TB=1748678351.12s, D=0.30s
R=18993, TT=RebTrOw, NTX=20, TB=1748678353.03s, D=0.22s
R=18993, TT=RebCr, NTX=66, TB=1748678353.26s, D=0.31s
R=18994, TT=RebTrOw, NTX=20, TB=1748678355.27s, D=0.26s
R=18994, TT=RebCr, NTX=66, TB=1748678355.53s, D=0.31s
R=18995, TT=RebTrOw, NTX=20, TB=1748678357.25s, D=0.18s
R=18995, TT=RebCr, NTX=51, TB=1748678357.42s, D=0.32s
R=18996, TT=RebTrOw, NTX=20, TB=1748678359.59s, D=0.20s
R=18996, TT=RebCr, NTX=59, TB=1748678359.79s, D=0.29s
R=18997, TT=RebTrOw, NTX=20, TB=1748678361.93s, D=0.28s
R=18997, TT=RebCr, NTX=55, TB=1748678362.21s, D=0.36s
R=18998, TT=RebTrOw, NTX=20, TB=1748678364.07s, D=0.17s
R=18998, TT=RebCr, NTX=49, TB=1748678364.24s, D=0.38s
R=18999, TT=RebTrOw, NTX=20, TB=1748678366.16s, D=0.15s
R=18999, TT=RebCr, NTX=65, TB=1748678366.31s, D=0.37s
R=19000, TT=RebTrOw, NTX=20, TB=1748678368.65s, D=0.26s
R=19000, TT=RebCr, NTX=49, TB=1748678368.92s, D=0.32s
R=19001, TT=RebTrOw, NTX=20, TB=1748678370.51s, D=0.17s
R=19001, TT=RebCr, NTX=62, TB=1748678370.68s, D=0.24s
R=19002, TT=RebTrOw, NTX=20, TB=1748678373.23s, D=0.22s
R=19002, TT=RebCr, NTX=63, TB=1748678373.45s, D=0.36s
R=19003, TT=RebTrOw, NTX=20, TB=1748678375.41s, D=0.20s
R=19003, TT=RebCr, NTX=49, TB=1748678375.61s, D=0.29s
R=19004, TT=RebTrOw, NTX=20, TB=1748678377.37s, D=0.14s
R=19004, TT=RebCr, NTX=52, TB=1748678377.51s, D=0.23s
R=19005, TT=RebTrOw, NTX=20, TB=1748678379.78s, D=0.17s
R=19005, TT=RebCr, NTX=63, TB=1748678379.95s, D=0.38s
R=19006, TT=RebTrOw, NTX=20, TB=1748678382.14s, D=0.23s
R=19006, TT=RebCr, NTX=64, TB=1748678382.37s, D=0.39s
R=19007, TT=RebTrOw, NTX=20, TB=1748678384.30s, D=0.19s
R=19007, TT=RebCr, NTX=71, TB=1748678384.50s, D=0.38s
R=19008, TT=RebTrOw, NTX=20, TB=1748678386.54s, D=0.19s
R=19008, TT=RebCr, NTX=60, TB=1748678386.73s, D=0.33s
R=19009, TT=RebTrOw, NTX=20, TB=1748678388.87s, D=0.27s
R=19009, TT=RebCr, NTX=43, TB=1748678389.14s, D=0.22s
R=19010, TT=RebTrOw, NTX=20, TB=1748678390.93s, D=0.26s
R=19010, TT=RebCr, NTX=62, TB=1748678391.19s, D=0.31s
R=19011, TT=RebTrOw, NTX=20, TB=1748678393.17s, D=0.30s
R=19011, TT=RebCr, NTX=58, TB=1748678393.47s, D=0.41s
R=19012, TT=RebTrOw, NTX=20, TB=1748678395.54s, D=0.32s
R=19012, TT=RebCr, NTX=60, TB=1748678395.86s, D=0.42s
R=19013, TT=RebTrOw, NTX=20, TB=1748678397.77s, D=0.18s
R=19013, TT=RebCr, NTX=54, TB=1748678397.95s, D=0.38s
R=19014, TT=RebTrOw, NTX=20, TB=1748678399.95s, D=0.20s
R=19014, TT=RebCr, NTX=48, TB=1748678400.15s, D=0.46s
R=19015, TT=RebTrOw, NTX=20, TB=1748678402.22s, D=0.17s
R=19015, TT=RebCr, NTX=55, TB=1748678402.39s, D=0.57s
R=19016, TT=RebTrOw, NTX=20, TB=1748678405.01s, D=0.21s
R=19016, TT=RebCr, NTX=53, TB=1748678405.22s, D=0.36s
R=19017, TT=RebTrOw, NTX=20, TB=1748678407.24s, D=0.26s
R=19017, TT=RebCr, NTX=58, TB=1748678407.50s, D=0.38s
R=19018, TT=RebTrOw, NTX=20, TB=1748678409.35s, D=0.14s
R=19018, TT=RebCr, NTX=55, TB=1748678409.48s, D=0.22s
R=19019, TT=RebTrOw, NTX=20, TB=1748678412.01s, D=0.28s
R=19019, TT=RebCr, NTX=71, TB=1748678412.29s, D=0.35s
R=19020, TT=RebTrOw, NTX=20, TB=1748678414.24s, D=0.25s
R=19020, TT=RebCr, NTX=48, TB=1748678414.49s, D=0.32s
R=19021, TT=RebTrOw, NTX=20, TB=1748678416.36s, D=0.19s
R=19021, TT=RebCr, NTX=71, TB=1748678416.56s, D=0.35s
R=19022, TT=RebTrOw, NTX=20, TB=1748678418.26s, D=0.14s
R=19022, TT=RebCr, NTX=72, TB=1748678418.40s, D=0.23s
R=19023, TT=RebTrOw, NTX=20, TB=1748678420.92s, D=0.27s
R=19023, TT=RebCr, NTX=52, TB=1748678421.19s, D=0.30s
R=19024, TT=RebTrOw, NTX=20, TB=1748678423.07s, D=0.24s
R=19024, TT=RebCr, NTX=68, TB=1748678423.31s, D=0.36s
R=19025, TT=RebTrOw, NTX=20, TB=1748678425.37s, D=0.28s
R=19025, TT=RebCr, NTX=59, TB=1748678425.65s, D=0.37s
R=19026, TT=RebTrOw, NTX=20, TB=1748678427.63s, D=0.24s
R=19026, TT=RebCr, NTX=54, TB=1748678427.88s, D=0.39s
R=19027, TT=RebTrOw, NTX=20, TB=1748678429.96s, D=0.26s
R=19027, TT=RebCr, NTX=73, TB=1748678430.21s, D=0.42s
R=19028, TT=RebTrOw, NTX=20, TB=1748678432.24s, D=0.25s
R=19028, TT=RebCr, NTX=63, TB=1748678432.49s, D=0.34s
R=19029, TT=RebTrOw, NTX=20, TB=1748678434.47s, D=0.28s
R=19029, TT=RebCr, NTX=52, TB=1748678434.75s, D=0.30s
R=19030, TT=RebTrOw, NTX=20, TB=1748678436.61s, D=0.24s
R=19030, TT=RebCr, NTX=68, TB=1748678436.85s, D=0.41s
R=19031, TT=RebTrOw, NTX=20, TB=1748678439.03s, D=0.29s
R=19031, TT=RebCr, NTX=74, TB=1748678439.31s, D=0.35s
R=19032, TT=RebTrOw, NTX=20, TB=1748678441.30s, D=0.29s
R=19032, TT=RebCr, NTX=55, TB=1748678441.59s, D=0.28s
R=19033, TT=RebTrOw, NTX=20, TB=1748678443.47s, D=0.23s
R=19033, TT=RebCr, NTX=62, TB=1748678443.70s, D=0.28s
R=19034, TT=RebTrOw, NTX=20, TB=1748678445.84s, D=0.33s
R=19034, TT=RebCr, NTX=66, TB=1748678446.17s, D=0.41s
R=19035, TT=RebTrOw, NTX=20, TB=1748678448.21s, D=0.23s
R=19035, TT=RebCr, NTX=61, TB=1748678448.43s, D=0.34s
R=19036, TT=RebTrOw, NTX=20, TB=1748678450.39s, D=0.28s
R=19036, TT=RebCr, NTX=63, TB=1748678450.68s, D=0.31s
R=19037, TT=RebTrOw, NTX=20, TB=1748678452.64s, D=0.29s
R=19037, TT=RebCr, NTX=55, TB=1748678452.92s, D=0.25s
R=19038, TT=RebTrOw, NTX=20, TB=1748678454.78s, D=0.27s
R=19038, TT=RebCr, NTX=64, TB=1748678455.06s, D=0.36s
R=19039, TT=RebTrOw, NTX=20, TB=1748678457.04s, D=0.29s
R=19039, TT=RebCr, NTX=59, TB=1748678457.33s, D=0.35s
R=19040, TT=RebTrOw, NTX=20, TB=1748678459.29s, D=0.27s
R=19040, TT=RebCr, NTX=47, TB=1748678459.56s, D=0.33s
R=19041, TT=RebTrOw, NTX=20, TB=1748678461.41s, D=0.16s
R=19041, TT=RebCr, NTX=56, TB=1748678461.56s, D=0.43s
R=19042, TT=RebTrOw, NTX=20, TB=1748678464.05s, D=0.31s
R=19042, TT=RebCr, NTX=57, TB=1748678464.35s, D=0.35s
R=19043, TT=RebTrOw, NTX=20, TB=1748678466.28s, D=0.17s
R=19043, TT=RebCr, NTX=48, TB=1748678466.45s, D=0.34s
R=19044, TT=RebTrOw, NTX=20, TB=1748678468.53s, D=0.16s
R=19044, TT=RebCr, NTX=62, TB=1748678468.69s, D=0.42s
R=19045, TT=RebTrOw, NTX=20, TB=1748678470.98s, D=0.31s
R=19045, TT=RebCr, NTX=62, TB=1748678471.29s, D=0.31s
