R=90001, TT=RebTrOw, NTX=20, TB=1748839921.21s, D=0.20s
R=97295, TT=RebTrOw, NTX=20, TB=1748856406.00s, D=0.28s
R=97295, TT=RebCr, NTX=65, TB=1748856406.27s, D=0.34s
R=97296, TT=RebTrOw, NTX=20, TB=1748856408.37s, D=0.27s
R=97296, TT=RebCr, NTX=58, TB=1748856408.64s, D=0.34s
R=97297, TT=RebTrOw, NTX=20, TB=1748856410.65s, D=0.28s
R=97297, TT=RebCr, NTX=66, TB=1748856410.93s, D=0.29s
R=97298, TT=RebTrOw, NTX=20, TB=1748856412.81s, D=0.26s
R=97298, TT=RebCr, NTX=62, TB=1748856413.08s, D=0.45s
R=97299, TT=RebTrOw, NTX=20, TB=1748856415.30s, D=0.25s
R=97299, TT=RebCr, NTX=45, TB=1748856415.55s, D=0.28s
R=97300, TT=RebTrOw, NTX=20, TB=1748856417.65s, D=0.26s
R=97300, TT=RebCr, NTX=58, TB=1748856417.91s, D=0.32s
R=97301, TT=RebTrOw, NTX=20, TB=1748856419.96s, D=0.28s
R=97301, TT=RebCr, NTX=62, TB=1748856420.24s, D=0.34s
R=97302, TT=RebTrOw, NTX=20, TB=1748856422.20s, D=0.30s
R=97302, TT=RebCr, NTX=58, TB=1748856422.51s, D=0.39s
R=97303, TT=RebTrOw, NTX=20, TB=1748856424.53s, D=0.23s
R=97303, TT=RebCr, NTX=54, TB=1748856424.76s, D=0.29s
R=97304, TT=RebTrOw, NTX=20, TB=1748856426.98s, D=0.24s
R=97304, TT=RebCr, NTX=62, TB=1748856427.22s, D=0.39s
R=97305, TT=RebTrOw, NTX=20, TB=1748856429.46s, D=0.30s
R=97305, TT=RebCr, NTX=51, TB=1748856429.76s, D=0.23s
R=97306, TT=RebTrOw, NTX=20, TB=1748856431.60s, D=0.26s
R=97306, TT=RebCr, NTX=55, TB=1748856431.86s, D=0.30s
R=97307, TT=RebTrOw, NTX=20, TB=1748856433.80s, D=0.23s
R=97307, TT=RebCr, NTX=52, TB=1748856434.04s, D=0.33s
R=97308, TT=RebTrOw, NTX=20, TB=1748856436.05s, D=0.31s
R=97308, TT=RebCr, NTX=50, TB=1748856436.36s, D=0.25s
R=97309, TT=RebTrOw, NTX=20, TB=1748856438.27s, D=0.23s
R=97309, TT=RebCr, NTX=67, TB=1748856438.50s, D=0.32s
R=97310, TT=RebTrOw, NTX=20, TB=1748856440.42s, D=0.24s
R=97310, TT=RebCr, NTX=70, TB=1748856440.66s, D=0.32s
R=97311, TT=RebTrOw, NTX=20, TB=1748856442.65s, D=0.29s
R=97311, TT=RebCr, NTX=60, TB=1748856442.93s, D=0.32s
R=97312, TT=RebTrOw, NTX=20, TB=1748856444.84s, D=0.26s
R=97312, TT=RebCr, NTX=56, TB=1748856445.10s, D=0.33s
R=97313, TT=RebTrOw, NTX=20, TB=1748856447.09s, D=0.23s
R=97313, TT=RebCr, NTX=62, TB=1748856447.31s, D=0.38s
R=97314, TT=RebTrOw, NTX=20, TB=1748856449.40s, D=0.28s
R=97314, TT=RebCr, NTX=67, TB=1748856449.68s, D=0.32s
R=97315, TT=RebTrOw, NTX=20, TB=1748856451.33s, D=0.14s
R=97315, TT=RebCr, NTX=53, TB=1748856451.47s, D=0.28s
R=97316, TT=RebTrOw, NTX=20, TB=1748856453.78s, D=0.24s
R=97316, TT=RebCr, NTX=67, TB=1748856454.02s, D=0.33s
R=97317, TT=RebTrOw, NTX=20, TB=1748856455.96s, D=0.25s
R=97317, TT=RebCr, NTX=48, TB=1748856456.21s, D=0.34s
R=97318, TT=RebTrOw, NTX=20, TB=1748856458.19s, D=0.26s
R=97318, TT=RebCr, NTX=47, TB=1748856458.44s, D=0.33s
R=97319, TT=RebTrOw, NTX=20, TB=1748856460.45s, D=0.26s
R=97319, TT=RebCr, NTX=67, TB=1748856460.71s, D=0.32s
R=97320, TT=RebTrOw, NTX=20, TB=1748856462.69s, D=0.25s
R=97320, TT=RebCr, NTX=60, TB=1748856462.93s, D=0.34s
R=97321, TT=RebTrOw, NTX=20, TB=1748856464.90s, D=0.28s
R=97321, TT=RebCr, NTX=55, TB=1748856465.18s, D=0.33s
R=97322, TT=RebTrOw, NTX=20, TB=1748856467.17s, D=0.27s
R=97322, TT=RebCr, NTX=61, TB=1748856467.44s, D=0.33s
R=97323, TT=RebTrOw, NTX=20, TB=1748856469.35s, D=0.24s
R=97323, TT=RebCr, NTX=64, TB=1748856469.59s, D=0.38s
R=97324, TT=RebTrOw, NTX=20, TB=1748856471.66s, D=0.30s
R=97324, TT=RebCr, NTX=49, TB=1748856471.96s, D=0.26s
R=97325, TT=RebTrOw, NTX=20, TB=1748856473.85s, D=0.26s
R=97325, TT=RebCr, NTX=55, TB=1748856474.11s, D=0.28s
R=97326, TT=RebTrOw, NTX=20, TB=1748856476.02s, D=0.40s
R=97326, TT=RebCr, NTX=57, TB=1748856476.43s, D=0.34s
R=97327, TT=RebTrOw, NTX=20, TB=1748856478.44s, D=0.25s
R=97327, TT=RebCr, NTX=64, TB=1748856478.69s, D=0.35s
R=97328, TT=RebTrOw, NTX=20, TB=1748856480.67s, D=0.24s
R=97328, TT=RebCr, NTX=65, TB=1748856480.91s, D=0.35s
R=97329, TT=RebTrOw, NTX=20, TB=1748856482.89s, D=0.32s
R=97329, TT=RebCr, NTX=57, TB=1748856483.21s, D=0.47s
R=97330, TT=RebTrOw, NTX=20, TB=1748856485.23s, D=0.19s
R=97330, TT=RebCr, NTX=58, TB=1748856485.42s, D=0.40s
R=97331, TT=RebTrOw, NTX=20, TB=1748856487.74s, D=0.30s
R=97331, TT=RebCr, NTX=60, TB=1748856488.04s, D=0.27s
R=97332, TT=RebTrOw, NTX=20, TB=1748856490.01s, D=0.29s
R=97332, TT=RebCr, NTX=68, TB=1748856490.30s, D=0.29s
R=97333, TT=RebTrOw, NTX=20, TB=1748856492.22s, D=0.30s
R=97333, TT=RebCr, NTX=61, TB=1748856492.53s, D=0.27s
R=97334, TT=RebTrOw, NTX=20, TB=1748856494.41s, D=0.21s
R=97334, TT=RebCr, NTX=67, TB=1748856494.61s, D=0.35s
R=97335, TT=RebTrOw, NTX=20, TB=1748856496.66s, D=0.26s
R=97335, TT=RebCr, NTX=60, TB=1748856496.92s, D=0.34s
R=97336, TT=RebTrOw, NTX=20, TB=1748856498.96s, D=0.30s
R=97336, TT=RebCr, NTX=53, TB=1748856499.25s, D=0.25s
R=97337, TT=RebTrOw, NTX=20, TB=1748856501.14s, D=0.23s
R=97337, TT=RebCr, NTX=59, TB=1748856501.37s, D=0.32s
R=97338, TT=RebTrOw, NTX=20, TB=1748856503.40s, D=0.27s
R=97338, TT=RebCr, NTX=67, TB=1748856503.67s, D=0.27s
R=97339, TT=RebTrOw, NTX=20, TB=1748856505.56s, D=0.27s
R=97339, TT=RebCr, NTX=56, TB=1748856505.83s, D=0.31s
R=97340, TT=RebTrOw, NTX=20, TB=1748856507.80s, D=0.24s
R=97340, TT=RebCr, NTX=67, TB=1748856508.04s, D=0.37s
R=97341, TT=RebTrOw, NTX=20, TB=1748856510.15s, D=0.26s
R=97341, TT=RebCr, NTX=54, TB=1748856510.41s, D=0.28s
R=97342, TT=RebTrOw, NTX=20, TB=1748856512.20s, D=0.15s
R=97342, TT=RebCr, NTX=55, TB=1748856512.35s, D=0.34s
R=97343, TT=RebTrOw, NTX=20, TB=1748856515.18s, D=0.25s
R=97343, TT=RebCr, NTX=69, TB=1748856515.43s, D=0.21s
R=97344, TT=RebTrOw, NTX=20, TB=1748856517.26s, D=0.27s
R=97344, TT=RebCr, NTX=70, TB=1748856517.53s, D=0.32s
R=97345, TT=RebTrOw, NTX=20, TB=1748856519.18s, D=0.14s
R=97345, TT=RebCr, NTX=66, TB=1748856519.32s, D=0.25s
R=97346, TT=RebTrOw, NTX=20, TB=1748856521.69s, D=0.27s
R=97346, TT=RebCr, NTX=66, TB=1748856521.96s, D=0.33s
R=97347, TT=RebTrOw, NTX=20, TB=1748856523.95s, D=0.22s
R=97347, TT=RebCr, NTX=51, TB=1748856524.17s, D=0.40s
R=97348, TT=RebTrOw, NTX=20, TB=1748856526.32s, D=0.23s
R=97348, TT=RebCr, NTX=58, TB=1748856526.55s, D=0.36s
R=97349, TT=RebTrOw, NTX=20, TB=1748856528.51s, D=0.23s
R=97349, TT=RebCr, NTX=65, TB=1748856528.74s, D=0.37s
R=97350, TT=RebTrOw, NTX=20, TB=1748856530.71s, D=0.26s
R=97350, TT=RebCr, NTX=53, TB=1748856530.97s, D=0.29s
R=97351, TT=RebTrOw, NTX=20, TB=1748856532.90s, D=0.25s
R=97351, TT=RebCr, NTX=59, TB=1748856533.14s, D=0.43s
R=97352, TT=RebTrOw, NTX=20, TB=1748856535.12s, D=0.21s
R=97352, TT=RebCr, NTX=62, TB=1748856535.33s, D=0.39s
R=97353, TT=RebTrOw, NTX=20, TB=1748856537.33s, D=0.21s
R=97353, TT=RebCr, NTX=61, TB=1748856537.54s, D=0.34s
R=97354, TT=RebTrOw, NTX=20, TB=1748856539.57s, D=0.25s
R=97354, TT=RebCr, NTX=69, TB=1748856539.82s, D=0.40s
R=97355, TT=RebTrOw, NTX=20, TB=1748856541.73s, D=0.15s
R=97355, TT=RebCr, NTX=58, TB=1748856541.88s, D=0.40s
R=97356, TT=RebTrOw, NTX=20, TB=1748856544.10s, D=0.27s
R=97356, TT=RebCr, NTX=59, TB=1748856544.37s, D=0.30s
R=97357, TT=RebTrOw, NTX=20, TB=1748856547.09s, D=0.25s
R=97357, TT=RebCr, NTX=72, TB=1748856547.34s, D=0.37s
R=97358, TT=RebTrOw, NTX=20, TB=1748856549.51s, D=0.23s
R=97358, TT=RebCr, NTX=65, TB=1748856549.75s, D=0.34s
R=97359, TT=RebTrOw, NTX=20, TB=1748856551.66s, D=0.20s
R=97359, TT=RebCr, NTX=60, TB=1748856551.86s, D=0.33s
R=97360, TT=RebTrOw, NTX=20, TB=1748856553.97s, D=0.26s
R=97360, TT=RebCr, NTX=55, TB=1748856554.23s, D=0.36s
R=97361, TT=RebTrOw, NTX=20, TB=1748856556.23s, D=0.25s
R=97361, TT=RebCr, NTX=60, TB=1748856556.48s, D=0.31s
R=97362, TT=RebTrOw, NTX=20, TB=1748856558.47s, D=0.25s
R=97362, TT=RebCr, NTX=58, TB=1748856558.72s, D=0.32s
R=97363, TT=RebTrOw, NTX=20, TB=1748856560.57s, D=0.15s
R=97363, TT=RebCr, NTX=64, TB=1748856560.72s, D=0.40s
R=97364, TT=RebTrOw, NTX=20, TB=1748856562.95s, D=0.22s
R=97364, TT=RebCr, NTX=60, TB=1748856563.17s, D=0.40s
R=97365, TT=RebTrOw, NTX=20, TB=1748856565.17s, D=0.23s
R=97365, TT=RebCr, NTX=71, TB=1748856565.40s, D=0.36s
R=97366, TT=RebTrOw, NTX=20, TB=1748856567.36s, D=0.30s
R=97366, TT=RebCr, NTX=57, TB=1748856567.66s, D=0.33s
R=97367, TT=RebTrOw, NTX=20, TB=1748856569.61s, D=0.23s
R=97367, TT=RebCr, NTX=66, TB=1748856569.84s, D=0.45s
R=97368, TT=RebTrOw, NTX=20, TB=1748856571.90s, D=0.29s
R=97368, TT=RebCr, NTX=67, TB=1748856572.19s, D=0.33s
R=97369, TT=RebTrOw, NTX=20, TB=1748856574.15s, D=0.24s
R=97369, TT=RebCr, NTX=60, TB=1748856574.39s, D=0.36s
R=97370, TT=RebTrOw, NTX=20, TB=1748856576.40s, D=0.28s
R=97370, TT=RebCr, NTX=54, TB=1748856576.68s, D=0.28s
R=97371, TT=RebTrOw, NTX=20, TB=1748856578.56s, D=0.23s
R=97371, TT=RebCr, NTX=73, TB=1748856578.79s, D=0.41s
R=97372, TT=RebTrOw, NTX=20, TB=1748856580.77s, D=0.26s
R=97372, TT=RebCr, NTX=62, TB=1748856581.03s, D=0.37s
R=97373, TT=RebTrOw, NTX=20, TB=1748856582.91s, D=0.15s
R=97373, TT=RebCr, NTX=65, TB=1748856583.05s, D=0.38s
R=97374, TT=RebTrOw, NTX=20, TB=1748856585.22s, D=0.21s
R=97374, TT=RebCr, NTX=50, TB=1748856585.44s, D=0.48s
R=97375, TT=RebTrOw, NTX=20, TB=1748856587.55s, D=0.29s
R=97375, TT=RebCr, NTX=57, TB=1748856587.84s, D=0.29s
R=97376, TT=RebTrOw, NTX=20, TB=1748856589.79s, D=0.29s
R=97376, TT=RebCr, NTX=72, TB=1748856590.07s, D=0.31s
R=97377, TT=RebTrOw, NTX=20, TB=1748856592.07s, D=0.26s
R=97377, TT=RebCr, NTX=59, TB=1748856592.33s, D=0.30s
R=97378, TT=RebTrOw, NTX=20, TB=1748856594.27s, D=0.21s
R=97378, TT=RebCr, NTX=56, TB=1748856594.48s, D=0.29s
R=97379, TT=RebTrOw, NTX=20, TB=1748856596.49s, D=0.31s
R=97379, TT=RebCr, NTX=56, TB=1748856596.80s, D=0.34s
R=97380, TT=RebTrOw, NTX=20, TB=1748856598.66s, D=0.19s
R=97380, TT=RebCr, NTX=55, TB=1748856598.86s, D=0.42s
R=97381, TT=RebTrOw, NTX=20, TB=1748856600.97s, D=0.26s
R=97381, TT=RebCr, NTX=65, TB=1748856601.24s, D=0.31s
R=97382, TT=RebTrOw, NTX=20, TB=1748856602.78s, D=0.18s
R=97382, TT=RebCr, NTX=64, TB=1748856602.95s, D=0.27s
R=97383, TT=RebTrOw, NTX=20, TB=1748856605.68s, D=0.22s
R=97383, TT=RebCr, NTX=67, TB=1748856605.90s, D=0.46s
R=97384, TT=RebTrOw, NTX=20, TB=1748856607.98s, D=0.16s
R=97384, TT=RebCr, NTX=71, TB=1748856608.14s, D=0.41s
R=97385, TT=RebTrOw, NTX=20, TB=1748856610.42s, D=0.20s
R=97385, TT=RebCr, NTX=67, TB=1748856610.62s, D=0.34s
R=97386, TT=RebTrOw, NTX=20, TB=1748856612.30s, D=0.16s
R=97386, TT=RebCr, NTX=71, TB=1748856612.46s, D=0.25s
R=97387, TT=RebTrOw, NTX=20, TB=1748856614.92s, D=0.21s
R=97387, TT=RebCr, NTX=64, TB=1748856615.12s, D=0.32s
R=97388, TT=RebTrOw, NTX=20, TB=1748856617.26s, D=0.26s
R=97388, TT=RebCr, NTX=59, TB=1748856617.52s, D=0.29s
R=97389, TT=RebTrOw, NTX=20, TB=1748856619.03s, D=0.15s
R=97389, TT=RebCr, NTX=60, TB=1748856619.18s, D=0.24s
R=97390, TT=RebTrOw, NTX=20, TB=1748856621.77s, D=0.27s
R=97390, TT=RebCr, NTX=66, TB=1748856622.04s, D=0.25s
R=97391, TT=RebTrOw, NTX=20, TB=1748856623.94s, D=0.15s
R=97391, TT=RebCr, NTX=57, TB=1748856624.09s, D=0.34s
R=97392, TT=RebTrOw, NTX=20, TB=1748856626.20s, D=0.20s
R=97392, TT=RebCr, NTX=64, TB=1748856626.40s, D=0.35s
R=97393, TT=RebTrOw, NTX=20, TB=1748856628.46s, D=0.27s
R=97393, TT=RebCr, NTX=57, TB=1748856628.73s, D=0.33s
R=97394, TT=RebTrOw, NTX=20, TB=1748856630.68s, D=0.21s
R=97394, TT=RebCr, NTX=73, TB=1748856630.89s, D=0.43s
R=97395, TT=RebTrOw, NTX=20, TB=1748856632.94s, D=0.19s
R=97395, TT=RebCr, NTX=69, TB=1748856633.13s, D=0.45s
R=97396, TT=RebTrOw, NTX=20, TB=1748856635.33s, D=0.31s
R=97396, TT=RebCr, NTX=63, TB=1748856635.64s, D=0.22s
R=97397, TT=RebTrOw, NTX=20, TB=1748856637.51s, D=0.27s
R=97397, TT=RebCr, NTX=65, TB=1748856637.78s, D=0.27s
R=97398, TT=RebTrOw, NTX=20, TB=1748856639.69s, D=0.24s
R=97398, TT=RebCr, NTX=59, TB=1748856639.94s, D=0.30s
R=97399, TT=RebTrOw, NTX=20, TB=1748856642.00s, D=0.30s
R=97399, TT=RebCr, NTX=49, TB=1748856642.30s, D=0.23s
R=97400, TT=RebTrOw, NTX=20, TB=1748856644.21s, D=0.25s
R=97400, TT=RebCr, NTX=55, TB=1748856644.46s, D=0.28s
R=97401, TT=RebTrOw, NTX=20, TB=1748856646.43s, D=0.24s
R=97401, TT=RebCr, NTX=69, TB=1748856646.67s, D=0.35s
R=97402, TT=RebTrOw, NTX=20, TB=1748856648.54s, D=0.17s
R=97402, TT=RebCr, NTX=56, TB=1748856648.71s, D=0.35s
R=97403, TT=RebTrOw, NTX=20, TB=1748856650.92s, D=0.26s
R=97403, TT=RebCr, NTX=64, TB=1748856651.18s, D=0.26s
R=97404, TT=RebTrOw, NTX=20, TB=1748856653.12s, D=0.28s
R=97404, TT=RebCr, NTX=62, TB=1748856653.41s, D=0.27s
R=97405, TT=RebTrOw, NTX=20, TB=1748856655.22s, D=0.19s
R=97405, TT=RebCr, NTX=52, TB=1748856655.42s, D=0.32s
R=97406, TT=RebTrOw, NTX=20, TB=1748856657.48s, D=0.25s
R=97406, TT=RebCr, NTX=66, TB=1748856657.73s, D=0.36s
R=97407, TT=RebTrOw, NTX=20, TB=1748856659.50s, D=0.16s
R=97407, TT=RebCr, NTX=60, TB=1748856659.66s, D=0.40s
R=97408, TT=RebTrOw, NTX=20, TB=1748856661.97s, D=0.27s
R=97408, TT=RebCr, NTX=60, TB=1748856662.24s, D=0.27s
R=97409, TT=RebTrOw, NTX=20, TB=1748856664.18s, D=0.27s
R=97409, TT=RebCr, NTX=59, TB=1748856664.44s, D=0.25s
R=97410, TT=RebTrOw, NTX=20, TB=1748856666.32s, D=0.27s
R=97410, TT=RebCr, NTX=80, TB=1748856666.60s, D=0.36s
R=97411, TT=RebTrOw, NTX=20, TB=1748856669.36s, D=0.24s
R=97411, TT=RebCr, NTX=59, TB=1748856669.60s, D=0.31s
R=97412, TT=RebTrOw, NTX=20, TB=1748856671.58s, D=0.25s
R=97412, TT=RebCr, NTX=62, TB=1748856671.83s, D=0.36s
R=97413, TT=RebTrOw, NTX=20, TB=1748856673.71s, D=0.18s
R=97413, TT=RebCr, NTX=64, TB=1748856673.88s, D=0.37s
R=97414, TT=RebTrOw, NTX=20, TB=1748856676.08s, D=0.25s
R=97414, TT=RebCr, NTX=70, TB=1748856676.33s, D=0.36s
R=97415, TT=RebTrOw, NTX=20, TB=1748856678.34s, D=0.24s
R=97415, TT=RebCr, NTX=67, TB=1748856678.58s, D=0.36s
R=97416, TT=RebTrOw, NTX=20, TB=1748856680.48s, D=0.20s
R=97416, TT=RebCr, NTX=63, TB=1748856680.68s, D=0.35s
R=97417, TT=RebTrOw, NTX=20, TB=1748856682.83s, D=0.24s
R=97417, TT=RebCr, NTX=63, TB=1748856683.07s, D=0.38s
R=97418, TT=RebTrOw, NTX=20, TB=1748856685.08s, D=0.26s
R=97418, TT=RebCr, NTX=65, TB=1748856685.34s, D=0.35s
R=97419, TT=RebTrOw, NTX=20, TB=1748856687.31s, D=0.29s
R=97419, TT=RebCr, NTX=65, TB=1748856687.60s, D=0.31s
R=97420, TT=RebTrOw, NTX=20, TB=1748856689.53s, D=0.23s
R=97420, TT=RebCr, NTX=65, TB=1748856689.77s, D=0.35s
R=97421, TT=RebTrOw, NTX=20, TB=1748856691.75s, D=0.25s
R=97421, TT=RebCr, NTX=67, TB=1748856692.01s, D=0.36s
R=97422, TT=RebTrOw, NTX=20, TB=1748856693.96s, D=0.24s
R=97422, TT=RebCr, NTX=64, TB=1748856694.20s, D=0.42s
R=97423, TT=RebTrOw, NTX=20, TB=1748856696.25s, D=0.25s
R=97423, TT=RebCr, NTX=66, TB=1748856696.50s, D=0.36s
R=97424, TT=RebTrOw, NTX=20, TB=1748856698.60s, D=0.26s
R=97424, TT=RebCr, NTX=60, TB=1748856698.86s, D=0.39s
R=97425, TT=RebTrOw, NTX=20, TB=1748856700.66s, D=0.16s
R=97425, TT=RebCr, NTX=63, TB=1748856700.82s, D=0.47s
R=97426, TT=RebTrOw, NTX=20, TB=1748856702.92s, D=0.15s
R=97426, TT=RebCr, NTX=58, TB=1748856703.08s, D=0.38s
R=97427, TT=RebTrOw, NTX=20, TB=1748856705.26s, D=0.26s
R=97427, TT=RebCr, NTX=66, TB=1748856705.53s, D=0.43s
R=97428, TT=RebTrOw, NTX=20, TB=1748856707.60s, D=0.28s
R=97428, TT=RebCr, NTX=57, TB=1748856707.88s, D=0.26s
R=97429, TT=RebTrOw, NTX=20, TB=1748856709.70s, D=0.23s
R=97429, TT=RebCr, NTX=60, TB=1748856709.93s, D=0.37s
R=97430, TT=RebTrOw, NTX=20, TB=1748856711.94s, D=0.19s
R=97430, TT=RebCr, NTX=47, TB=1748856712.14s, D=0.33s
R=97431, TT=RebTrOw, NTX=20, TB=1748856714.22s, D=0.23s
R=97431, TT=RebCr, NTX=72, TB=1748856714.45s, D=0.35s
R=97432, TT=RebTrOw, NTX=20, TB=1748856716.43s, D=0.27s
R=97432, TT=RebCr, NTX=63, TB=1748856716.71s, D=0.38s
R=97433, TT=RebTrOw, NTX=20, TB=1748856718.73s, D=0.25s
R=97433, TT=RebCr, NTX=57, TB=1748856718.98s, D=0.36s
R=97434, TT=RebTrOw, NTX=20, TB=1748856720.93s, D=0.28s
R=97434, TT=RebCr, NTX=58, TB=1748856721.21s, D=0.30s
R=97435, TT=RebTrOw, NTX=20, TB=1748856723.15s, D=0.33s
R=97435, TT=RebCr, NTX=54, TB=1748856723.48s, D=0.52s
R=97436, TT=RebTrOw, NTX=20, TB=1748856725.64s, D=0.23s
R=97436, TT=RebCr, NTX=59, TB=1748856725.88s, D=0.48s
R=97437, TT=RebTrOw, NTX=20, TB=1748856728.01s, D=0.26s
R=97437, TT=RebCr, NTX=67, TB=1748856728.27s, D=0.35s
R=97438, TT=RebTrOw, NTX=20, TB=1748856730.51s, D=0.29s
R=97438, TT=RebCr, NTX=67, TB=1748856730.81s, D=0.30s
R=97439, TT=RebTrOw, NTX=20, TB=1748856732.72s, D=0.23s
R=97439, TT=RebCr, NTX=55, TB=1748856732.95s, D=0.33s
R=97440, TT=RebTrOw, NTX=20, TB=1748856734.80s, D=0.15s
R=97440, TT=RebCr, NTX=64, TB=1748856734.96s, D=0.46s
R=97441, TT=RebTrOw, NTX=20, TB=1748856737.10s, D=0.17s
R=97441, TT=RebCr, NTX=61, TB=1748856737.27s, D=0.33s
R=97442, TT=RebTrOw, NTX=20, TB=1748856739.40s, D=0.23s
R=97442, TT=RebCr, NTX=69, TB=1748856739.63s, D=0.41s
R=97443, TT=RebTrOw, NTX=20, TB=1748856741.58s, D=0.15s
R=97443, TT=RebCr, NTX=60, TB=1748856741.74s, D=0.35s
R=97444, TT=RebTrOw, NTX=20, TB=1748856743.87s, D=0.23s
R=97444, TT=RebCr, NTX=58, TB=1748856744.09s, D=0.39s
R=97445, TT=RebTrOw, NTX=20, TB=1748856746.04s, D=0.17s
R=97445, TT=RebCr, NTX=64, TB=1748856746.21s, D=0.31s
R=97446, TT=RebTrOw, NTX=20, TB=1748856748.34s, D=0.25s
R=97446, TT=RebCr, NTX=49, TB=1748856748.59s, D=0.31s
R=97447, TT=RebTrOw, NTX=20, TB=1748856750.56s, D=0.27s
R=97447, TT=RebCr, NTX=51, TB=1748856750.83s, D=0.32s
R=97448, TT=RebTrOw, NTX=20, TB=1748856752.81s, D=0.26s
R=97448, TT=RebCr, NTX=50, TB=1748856753.06s, D=0.28s
R=97449, TT=RebTrOw, NTX=20, TB=1748856755.05s, D=0.28s
R=97449, TT=RebCr, NTX=63, TB=1748856755.33s, D=0.28s
R=97450, TT=RebTrOw, NTX=20, TB=1748856757.20s, D=0.21s
R=97450, TT=RebCr, NTX=62, TB=1748856757.41s, D=0.30s
R=97451, TT=RebTrOw, NTX=20, TB=1748856759.48s, D=0.25s
R=97451, TT=RebCr, NTX=61, TB=1748856759.72s, D=0.38s
R=97452, TT=RebTrOw, NTX=20, TB=1748856761.72s, D=0.25s
R=97452, TT=RebCr, NTX=73, TB=1748856761.97s, D=0.37s
R=97453, TT=RebTrOw, NTX=20, TB=1748856763.95s, D=0.25s
R=97453, TT=RebCr, NTX=60, TB=1748856764.21s, D=0.34s
R=97454, TT=RebTrOw, NTX=20, TB=1748856766.25s, D=0.26s
R=97454, TT=RebCr, NTX=62, TB=1748856766.51s, D=0.32s
R=97455, TT=RebTrOw, NTX=20, TB=1748856768.43s, D=0.20s
R=97455, TT=RebCr, NTX=61, TB=1748856768.64s, D=0.37s
R=97456, TT=RebTrOw, NTX=20, TB=1748856770.61s, D=0.25s
R=97456, TT=RebCr, NTX=57, TB=1748856770.86s, D=0.37s
R=97457, TT=RebTrOw, NTX=20, TB=1748856772.89s, D=0.23s
R=97457, TT=RebCr, NTX=55, TB=1748856773.12s, D=0.32s
R=97458, TT=RebTrOw, NTX=20, TB=1748856775.09s, D=0.30s
R=97458, TT=RebCr, NTX=60, TB=1748856775.39s, D=0.27s
R=97459, TT=RebTrOw, NTX=20, TB=1748856777.16s, D=0.18s
R=97459, TT=RebCr, NTX=55, TB=1748856777.34s, D=0.38s
R=97460, TT=RebTrOw, NTX=20, TB=1748856779.40s, D=0.29s
R=97460, TT=RebCr, NTX=70, TB=1748856779.69s, D=0.31s
R=97461, TT=RebTrOw, NTX=20, TB=1748856781.64s, D=0.24s
R=97461, TT=RebCr, NTX=60, TB=1748856781.88s, D=0.40s
R=97462, TT=RebTrOw, NTX=20, TB=1748856784.01s, D=0.35s
R=97462, TT=RebCr, NTX=64, TB=1748856784.36s, D=0.30s
R=97463, TT=RebTrOw, NTX=20, TB=1748856786.29s, D=0.24s
R=97463, TT=RebCr, NTX=51, TB=1748856786.52s, D=0.37s
R=97464, TT=RebTrOw, NTX=20, TB=1748856788.64s, D=0.18s
R=97464, TT=RebCr, NTX=48, TB=1748856788.82s, D=0.34s
R=97465, TT=RebTrOw, NTX=20, TB=1748856791.04s, D=0.19s
R=97465, TT=RebCr, NTX=68, TB=1748856791.23s, D=0.32s
R=97466, TT=RebTrOw, NTX=20, TB=1748856793.34s, D=0.26s
R=97466, TT=RebCr, NTX=51, TB=1748856793.60s, D=0.36s
R=97467, TT=RebTrOw, NTX=20, TB=1748856795.27s, D=0.14s
R=97467, TT=RebCr, NTX=49, TB=1748856795.42s, D=0.19s
R=97468, TT=RebTrOw, NTX=20, TB=1748856797.76s, D=0.26s
R=97468, TT=RebCr, NTX=59, TB=1748856798.01s, D=0.30s
R=97469, TT=RebTrOw, NTX=20, TB=1748856799.89s, D=0.16s
R=97469, TT=RebCr, NTX=73, TB=1748856800.05s, D=0.37s
R=97470, TT=RebTrOw, NTX=20, TB=1748856802.09s, D=0.17s
R=97470, TT=RebCr, NTX=60, TB=1748856802.26s, D=0.39s
R=97471, TT=RebTrOw, NTX=20, TB=1748856804.30s, D=0.16s
R=97471, TT=RebCr, NTX=46, TB=1748856804.46s, D=0.36s
R=97472, TT=RebTrOw, NTX=20, TB=1748856806.60s, D=0.24s
R=97472, TT=RebCr, NTX=63, TB=1748856806.84s, D=0.35s
R=97473, TT=RebTrOw, NTX=20, TB=1748856808.85s, D=0.26s
R=97473, TT=RebCr, NTX=59, TB=1748856809.12s, D=0.35s
R=97474, TT=RebTrOw, NTX=20, TB=1748856811.00s, D=0.17s
R=97474, TT=RebCr, NTX=63, TB=1748856811.17s, D=0.32s
R=97475, TT=RebTrOw, NTX=20, TB=1748856813.26s, D=0.26s
R=97475, TT=RebCr, NTX=65, TB=1748856813.52s, D=0.35s
R=97476, TT=RebTrOw, NTX=20, TB=1748856815.31s, D=0.15s
R=97476, TT=RebCr, NTX=59, TB=1748856815.46s, D=0.39s
R=97477, TT=RebTrOw, NTX=20, TB=1748856817.76s, D=0.26s
R=97477, TT=RebCr, NTX=49, TB=1748856818.03s, D=0.28s
R=97478, TT=RebTrOw, NTX=20, TB=1748856819.90s, D=0.24s
